_id,username,posted_document,query,check_one_gold,check_one_gold_reason,_golden
ObjectId(59f97bcde007d239e50a4fe6),CILZFZ,"Long term care insurance is an insurance product, sold in the United States, United Kingdom and Canada, that helps pay for the cost of long term care. It is a supplementary insurance product generally not covered by health insurance, Medicare, or Medicaid. Estimates report that as high as 70 percent of individuals over age 65 will require long term care services during their lifetime. In recent years, long term care insurance has become popular  because people are living longer. While most plans cover home care, assisted living, adult daycare, respite care, hospice care, nursing home and Alzheimer's facilities, choosing the best long term care insurance is usually subjective. Traditional policies are the most common policies offered. Combination or Hybrid policies are a combination of life and long term care insurance. Several varieties of these combinations exist. 
",best long term care insurance,,,
ObjectId(59f97bcde007d239e50a4fea),9Y4LMH,"The Bowflex Power Pro Home Gym is a very popular piece of home workout equipment and  is a longtime leader in the home fitness industry.  Bowflex uses long bending rods instead of weights to add resistance to exercise and the Power Pro is a great example of this equipment. As stated by Boflex users: I have used treadmills and ellipticals and this is by far the best workout of them all. You will feel it within the first few minutes.""

This home gym exercise can be done at your leisure time and can fit well in your lifestyle, without using a trainer. 
The goal of doing the compound exercises on the Bowflex Power Pro is that you will gain muscle mass and leading to faster muscle gain.

if you want to become a pro, you need to have the power of a pro, and you need the Bowflex Power Pro.
",bowflex power pro,,,
ObjectId(59f97bcde007d239e50a4fec),9Y4LMH,"Cell phone, also refer to as mobile phone is a portable telephone that consist of a handset and usually a camera, and can make and receive calls and help you communicate with other's via phone calls.
Modern mobile telephone services use a cellular network architecture, and, therefore, mobile telephones are called cellular telephones or cell phones. In addition to telephony, 2000s-era mobile phones support a variety of other services, such as text messaging, MMS, email, Internet access, short-range wireless communications (infrared, Bluetooth), business applications, video games, and digital photography. Mobile phones offering only those capabilities are known as feature phones; mobile phones which offer greatly advanced computing capabilities are referred to as smartphones.

The first known manufactures were: Nokia, Motorola, top smartphone manufacturers are Samsung, Apple, and Huawei ",cell phones,,,
ObjectId(59f97bcde007d239e50a4fed),ZHUSVZ,"Here is the information on designing a buisnees website and finding hosting for it.Web design services are offered by many host sites.The top hosting sites are:""BlueHost""(https://www.bluehost.com),""iPage"",""HostGator"" and ""Host1Plus""'.Each has different level of design quality,cheap/expensive costs,level of services(good and quick) etc.BlueHost built its Web hosting management interface around the cPanel control panel,a  utilitarian system that is nonetheless the industry standard.cPanel is designed for pros who know what they're doing.BlueHost offers help,but lacks in friendliness and makes up in exhaustiveness:With 75 installation scripts,you can point and click your way to building any kind of website- blog,wiki,e-commerce etc.The service plan is unremarkable yet comprehensive and the cheap prices are the big draw for BlueHost customers.You can find another, and maybe better option, in the free popular hosting site-""wix"".",website design hosting,,,
ObjectId(59f97bcde007d239e50a4fee),ZHUSVZ,"What are the do and don'ts when decorating your home? Especially when it's a small space and you wish to put in all your furniture?! Don't worry! We have the best tips and recommendations! 
Don't forget: A ton of square footage isn't a requirement for a well-designed house! 
A common mistake people make when decorating a new condo is rushing out to a couple stores to buy furniture just to fill the space - their small space. 
Oftentimes the space will end up looking more like a catalogue than a home...! 
If you're really strapped for space in your flat, the Living Cube might be great for you, since it has loft bed, wardrobe and library, all in one. 
The recommendations when you buy furniture for your small space are: Taking your time, doing your research, and selecting pieces that will enhance your home and represent your personal style. 
Enjoy your space decorating!!!",furniture small spaces,,,
ObjectId(59f97bcde007d239e50a4fef),ZHUSVZ,"When you build a bathroom, and want to buy a cheap and quality toilet, you should read the basics of buying a new toilet that written here.Mostly, people buy two-piece toilet-a bowl and a toilet tank.Almost any toilet you purchase will come with flush-valva assembly already installed, but will come without closet bolts, wax gasket or toilet seat.Another option is to buy the ""best toilet set""-one-piece toilet with dual flush of ""American Standard"" best brand. Or buy the complete kit that include toilet tank, bowl, wax ring and hardware kit.If you plan to replace the supply line, the flexible ones encased in stainless-steel mesh are not cheap, but they are strong, attractive, and very convenient.Cheaper plastic supply lines are also available if low cost is a concern.If you still need more information about toilets, look in Wikipedia (https://en.wikipedia.org/wiki/Toilet).",toilet,,,
ObjectId(59f97bcde007d239e50a4ff6),DR8AY0,"Website-Hostistng: Website Design & Hosting - a free website design and hosting tool. You can create Your own stunning website design with free templates. #1 recommended website hosting by WebsiteHosting.org. Free domain included types: Domain Hosting, website Hosting, WPress hosting, business Hosting. We have the best expert designers working for you. Whether you are looking for a custom website design, enhancing your existing site or creating a unique logo design for your business, our web design and development experts can help.
Your idea needs a great website. Sign up today & bring your dream website to life.


",website design hosting,,,
ObjectId(59f97bcde007d239e50a4ff7),DR8AY0,"Hobby Stores Shopping Center - At Hobby Stores Shopping we have a huge and great selection of modelling, remote control cars, trucks, airplanes, boats, trains, rockets, hobby supplies, collectibles and DIY Projects. In the shopping center you'll find the best hobby stores in USA. Arts & crafts stores,  baking & party stores,  crafts & hobbie stores, gaming stores  computer stores. You can buy from all of our stores online! order now your hobby supply! You can find any hobby on earth! We guarantee high quality and low prices. The newest top brands, free delivery. holiday deals! SHOP NOW!
",hobby stores,,,
ObjectId(59f97bcde007d239e50a4ff8),DR8AY0," New York hotels near MSG: check out the great NYC hotel values below. Hampton NYC Inn Madison Square Garden: The Hampton hotel Inn NYC near MSG is just a short walk from Madison Square Garden, and is surrounded by some of the best bars in NYC. You can book now and start your vacation in New York now. Enjoy close access to your NY hotel at the Hampton Inn MSG. Holiday Inn Express MSG: This budget hotel NYC near Madison Square Garden offers a complimentary weeknight social hour. Watch real user reviews hotels in New York City that make you want to never leave.
",newyork hotels,,,
ObjectId(59f97bcde007d239e50a4ffb),JCXWDJ,"There are many used trombones that are in excellent condition and extremely playable. A well cared for trombone can be used for decades. Used trombones, especially those which are not vintage, but have had a prior owner, can be much less expensive than new trombones and play just as well.
People may still need guidance in finding one that suits their budget and needs - When buying a trombone, both skill level and the musician's age should be taken into consideration, as well as what the instrument will be used for.
Used trombones can be found in Music instrument stores, in pawn shops or other resale stores and sometimes at estate or yard sales. You may also find used instruments through classified listings, printed in a local newspaper or online on a classified advertisement website.A used trombone online can be risky. Many individual sellers will not accept returns if the trombone turns out to be different.
",trombone sale,,,
ObjectId(59fb56e6e007d27f131d8c34),JCXWDJ,"A citizens band (CB) radio antenna is a device designed to do two things: capture radio-frequency signals that are converted to electrical signals by the receiver, and taking electrical signals from the transmitter and converting them into radio-frequency signals.
It has been discovered by Arno Penzias and Robert Wilson which is why Wilson has long been a trusted name in CB antennas. 
They have several types of antennas, the most popular magnet mount antennas on the market.
We typically recommend these. Wilson magnetic mount antennas include a strong magnet with a protective coating to protect your vehicle's finish, a high quality coax, and a base loaded coil with a steel whip that creates less drag and keeps the antenna upright. The Little Wil magnet mount CB antenna is one of our most popular antennas. we also have the Wilson 1000 and 5000 antennas 
Wilson fiberglass CB antennas are popular as well. They are similar to Firestik 
",wilson antenna,,,
ObjectId(59fb582ae007d27f60d7d2f4),V0C3W0,"Wilson has long been a trusted name in CB antennas. Wilson Antennas have several types of antennas to offer, including the most popular magnet mount antennas on the market: CB antennas.
Wilson magnetic mount antennas are of the bests antennas. The Little Wil magnet mount CB antenna is one of our most popular antennas.There are also other types of Wilson antennas as Wilson fiberglass CB antennas, Wilson 1000 and 5000 antennas and Wilson Flex Antenna. Wilson CB antennas offer silver-plated copper wire for superior power and the broadband antenna allows for easy tuning. This unique design means Wilson antennas will last  in the most rugged of travel. Wilson offers CB antennas, studs, CB antenna mounts, cables and other accessories for great communication. Whether it's a new, upgrade, or replacement antenna, Wilson Amplifiers provides the complete line of strong and reliable building and vehicle cell antennas for your signal booster.",wilson antenna,,,
ObjectId(59fb582ae007d27f60d7d2f6),CLQLJE," There are many different hoof problems that can occur in horses. To reduce hoof problems, follow these recommendations: Regular trimming or shoeing, Maintain good hoof balance, Maintain the correct hoof pastern angle, break over, and medial-lateral balance ,Give heel support if needed ,Use appropriate shoeing for different weather and footing conditions ,Use appropriate treatment if disease process occurs.
Poor shoeing or trimming. Long toes can results in strain on flexor tendons, the navicular bone, and collapsed heels. If the horse is ""too upright"" it can cause trauma to the coffin bone. An imbalanced hoof can cause stress on the collateral ligaments.
Hoof cracks. Horizontal cracks or blowouts are usually caused by an injury to the coronary band or a blow to the hoof wall. Horizontal cracks or blowouts do not usually case lameness. Grass cracks are usually seen in long, unshod horses, and can be corrected with trimming and shoeing.  
",horse hooves,,,
